


                                __________________________________________
                               |                                          |
                               | NUMERICAL ELECTROMAGNETICS CODE (nec2++) |
                               | Translated to 'C++' in Double Precision  |
                               |        Version 1.5.1 [2014-01-02]        |
                               |__________________________________________|



                                -------- STRUCTURE SPECIFICATION --------
                                COORDINATES MUST BE INPUT IN
                                METERS OR BE SCALED TO METERS
                                BEFORE STRUCTURE INPUT IS ENDED
  WIRE                                                                                 SEG FIRST  LAST  TAG
   No:        X1         Y1         Z1         X2         Y2         Z2       RADIUS   No:   SEG   SEG  No:
   205   -0.2032    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     4   205   206   205
   206   -0.2032    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    16   206   207   206
   207   -0.2032    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    28   207   208   207
   208   -0.2032    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    40   208   209   208
   209   -0.2032    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    52   209   210   209
   210   -0.2032    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    64   210   211   210
   211   -0.2032   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    76   211   212   211
   212   -0.2032   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    88   212   213   212
   213   -0.2032   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   100   213   214   213
   214   -0.2032   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   112   214   215   214
   215   -0.2032   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   124   215   216   215
   216   -0.2032   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   136   216  -148   216
   217   -0.1016    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     5   217   218   217
   218   -0.1016    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    17   218   219   218
   219   -0.1016    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    29   219   220   219
   220   -0.1016    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    41   220   221   220
   221   -0.1016    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    53   221   222   221
   222   -0.1016    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    65   222   223   222
   223   -0.1016   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    77   223   224   223
   224   -0.1016   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    89   224   225   224
   225   -0.1016   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   101   225   226   225
   226   -0.1016   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   113   226   227   226
   227   -0.1016   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   125   227   228   227
   228   -0.1016   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   137   228  -149   228
   229    0.0000    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     6   229   230   229
   230    0.0000    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    18   230   231   230
   231    0.0000    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    30   231   232   231
   232    0.0000    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    42   232   233   232
   233    0.0000    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    54   233   234   233
   234    0.0000    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    66   234   235   234
   235    0.0000   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    78   235   236   235
   236    0.0000   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    90   236   237   236
   237    0.0000   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   102   237   238   237
   238    0.0000   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   114   238   239   238
   239    0.0000   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   126   239   240   239
   240    0.0000   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   138   240  -150   240
   241    0.1016    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     7   241   242   241
   242    0.1016    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    19   242   243   242
   243    0.1016    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    31   243   244   243
   244    0.1016    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    43   244   245   244
   245    0.1016    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    55   245   246   245
   246    0.1016    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    67   246   247   246
   247    0.1016   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    79   247   248   247
   248    0.1016   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    91   248   249   248
   249    0.1016   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162  -313   249   250   249
   250    0.1016   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   115   250   251   250
   251    0.1016   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   127   251   252   251
   252    0.1016   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   139   252  -151   252
   253    0.2032    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     8   253   254   253
   254    0.2032    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    20   254   255   254
   255    0.2032    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    32   255   256   255
   256    0.2032    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    44   256   257   256
   257    0.2032    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    56   257   258   257
   258    0.2032    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    68   258   259   258
   259    0.2032   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    80   259   260   259
   260    0.2032   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    92   260   261   260
   261    0.2032   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   104   261   262   261
   262    0.2032   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   116   262   263   262
   263    0.2032   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   128   263   264   263
   264    0.2032   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   140   264  -152   264
   265    0.3048    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162     9   265   266   265
   266    0.3048    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    21   266   267   266
   267    0.3048    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    33   267   268   267
   268    0.3048    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    45   268   269   268
   269    0.3048    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    57   269   270   269
   270    0.3048    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    69   270   271   270
   271    0.3048   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    81   271   272   271
   272    0.3048   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    93   272   273   272
   273    0.3048   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   105   273   274   273
   274    0.3048   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   117   274   275   274
   275    0.3048   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   129   275   276   275
   276    0.3048   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   141   276  -153   276
   277    0.4064    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162    10   277   278   277
   278    0.4064    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    22   278   279   278
   279    0.4064    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    34   279   280   279
   280    0.4064    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    46   280   281   280
   281    0.4064    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    58   281   282   281
   282    0.4064    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    70   282   283   282
   283    0.4064   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    82   283   284   283
   284    0.4064   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    94   284   285   284
   285    0.4064   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   106   285   286   285
   286    0.4064   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   118   286   287   286
   287    0.4064   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   130   287   288   287
   288    0.4064   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   142   288  -154   288
   289    0.5080    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162    11   289   290   289
   290    0.5080    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    23   290   291   290
   291    0.5080    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    35   291   292   291
   292    0.5080    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    47   292   293   292
   293    0.5080    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    59   293   294   293
   294    0.5080    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    71   294   295   294
   295    0.5080   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    83   295   296   295
   296    0.5080   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    95   296   297   296
   297    0.5080   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   107   297   298   297
   298    0.5080   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   119   298   299   298
   299    0.5080   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   131   299   300   299
   300    0.5080   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   143   300  -155   300
   301    0.6096    0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162    12   301   302   301
   302    0.6096    0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162    24   302   303   302
   303    0.6096    0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162    36   303   304   303
   304    0.6096    0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162    48   304   305   304
   305    0.6096    0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    60   305   306   305
   306    0.6096    0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    72   306   307   306
   307    0.6096   -0.0508    0.0000    0.1016    0.0000  -90.0000    0.0162    84   307   308   307
   308    0.6096   -0.1524    0.0000    0.1016    0.0000  -90.0000    0.0162    96   308   309   308
   309    0.6096   -0.2540    0.0000    0.1016    0.0000  -90.0000    0.0162   108   309   310   309
   310    0.6096   -0.3556    0.0000    0.1016    0.0000  -90.0000    0.0162   120   310   311   310
   311    0.6096   -0.4572    0.0000    0.1016    0.0000  -90.0000    0.0162   132   311   312   311
   312    0.6096   -0.5588    0.0000    0.1016    0.0000  -90.0000    0.0162   144   312  -156   312
   313    0.1016   -0.2032    0.0300    0.0600   90.0000    0.0000    0.0010   103   313   314   313
   314    0.1016   -0.2032    0.0900    0.0600   90.0000    0.0000    0.0010   313   314   315   313
   315    0.1016   -0.2032    0.1500    0.0600   90.0000    0.0000    0.0010   314   315   316   313
   316    0.1016   -0.2032    0.2100    0.0600   90.0000    0.0000    0.0010   315   316   317   313
   317    0.1016   -0.2032    0.2700    0.0600   90.0000    0.0000    0.0010   316   317   318   313
   318    0.1016   -0.2032    0.3300    0.0600   90.0000    0.0000    0.0010   317   318   319   313
   319    0.1016   -0.2032    0.3900    0.0600   90.0000    0.0000    0.0010   318   319   320   313
   320    0.1016   -0.2032    0.4500    0.0600   90.0000    0.0000    0.0010   319   320     0   313
   321    0.2032    0.6096    0.2644    0.0287   90.0000    0.0000    0.0010   336   321   322   314
   322    0.2032    0.6096    0.2931    0.0287   90.0000    0.0000    0.0010   321   322   323   314
   323    0.2032    0.6096    0.3219    0.0287   90.0000    0.0000    0.0010   322   323   324   314
   324    0.2032    0.6096    0.3506    0.0287   90.0000    0.0000    0.0010   323   324   325   314
   325    0.2032    0.6096    0.3794    0.0287   90.0000    0.0000    0.0010   324   325   326   314
   326    0.2032    0.6096    0.4081    0.0287   90.0000    0.0000    0.0010   325   326   327   314
   327    0.2032    0.6096    0.4369    0.0287   90.0000    0.0000    0.0010   326   327   328   314
   328    0.2032    0.6096    0.4656    0.0287   90.0000    0.0000    0.0010   327   328     0   314
   329    0.2032    0.6096    0.0344    0.0288   90.0000    0.0000    0.0010     0   329   330   315
   330    0.2032    0.6096    0.0631    0.0287   90.0000    0.0000    0.0010   329   330   331   315
   331    0.2032    0.6096    0.0919    0.0287   90.0000    0.0000    0.0010   330   331   332   315
   332    0.2032    0.6096    0.1206    0.0288   90.0000    0.0000    0.0010   331   332   333   315
   333    0.2032    0.6096    0.1494    0.0287   90.0000    0.0000    0.0010   332   333   334   315
   334    0.2032    0.6096    0.1781    0.0287   90.0000    0.0000    0.0010   333   334   335   315
   335    0.2032    0.6096    0.2069    0.0287   90.0000    0.0000    0.0010   334   335   336   315
   336    0.2032    0.6096    0.2356    0.0287   90.0000    0.0000    0.0010   335   336   321   315



*****  DATA CARD N0.   1 GN  -1     0     0     0  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
*****  DATA CARD N0.   2 FR   0     1     0     0  1.00000E+02  1.00000E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
*****  DATA CARD N0.   3 EX   0   313     1     0  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
*****  DATA CARD N0.   4 RP   0    46    90  1000  0.00000E+00  0.00000E+00  4.00000E+00  4.00000E+00  0.00000E+00  0.00000E+00


                               --------- FREQUENCY --------
                               FREQUENCY=  1.0000E+02 MHZ
                               WAVELENGTH= 2.9980E+00 METERS


                        APPROXIMATE INTEGRATION EMPLOYED FOR SEGMENTS
                        THAT ARE MORE THAN 1.000 WAVELENGTHS APART
WARNING- SEGMENT[320] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[321] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[322] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[323] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[324] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[325] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[326] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[327] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[328] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[329] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[330] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[331] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[332] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[333] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[334] LENGTH TOO SMALL (0.009590)
WARNING- SEGMENT[335] LENGTH TOO SMALL (0.009590)



                          ------ STRUCTURE IMPEDANCE LOADING ------
                                 THIS STRUCTURE IS NOT LOADED



                            -------- ANTENNA ENVIRONMENT --------
                            FREE SPACE



                             ---------- MATRIX TIMING ----------
                               FILL= 160 msec  FACTOR: 30 msec


                      ----- ANTENNA INPUT PARAMETERS -----
  TAG   SEG       VOLTAGE (VOLTS)         CURRENT (AMPS)         IMPEDANCE (OHMS)        ADMITTANCE (MHOS)     POWER
  NO.   NO.     REAL      IMAGINARY     REAL      IMAGINARY     REAL      IMAGINARY    REAL       IMAGINARY   (WATTS)
 313   313  1.0000E+00  0.0000E+00  2.0538E-04  4.2603E-03  1.1289E+01 -2.3418E+02  2.0538E-04  4.2603E-03  1.0269E-04







                        ----- CURRENTS AND LOCATION -----
                            DISTANCES IN WAVELENGTHS 

   SEG  TAG    COORDINATES OF SEGM CENTER     SEGM    ------------- CURRENT (AMPS) -------------
   No:  No:       X         Y         Z      LENGTH     REAL      IMAGINARY    MAGN        PHASE
     1    1   -0.1864    0.2033    0.0000   0.03389  6.5344E-06  6.3677E-06  9.1240E-06   44.260 
     2    2   -0.1525    0.2033    0.0000   0.03389  1.4222E-05  1.0020E-05  1.7397E-05   35.165 
     3    3   -0.1186    0.2033    0.0000   0.03389  2.7703E-05  7.7228E-06  2.8759E-05   15.577 
     4    4   -0.0847    0.2033    0.0000   0.03389  3.7136E-05  1.8773E-06  3.7184E-05    2.894 
     5    5   -0.0508    0.2033    0.0000   0.03389  4.3994E-05 -6.8769E-06  4.4529E-05   -8.884 
     6    6   -0.0169    0.2033    0.0000   0.03389  4.8493E-05 -1.7564E-05  5.1575E-05  -19.910 
     7    7    0.0169    0.2033    0.0000   0.03389  5.0946E-05 -2.7863E-05  5.8068E-05  -28.674 
     8    8    0.0508    0.2033    0.0000   0.03389  5.1543E-05 -3.5478E-05  6.2573E-05  -34.540 
     9    9    0.0847    0.2033    0.0000   0.03389  4.9934E-05 -4.5113E-05  6.7295E-05  -42.096 
    10   10    0.1186    0.2033    0.0000   0.03389  4.7312E-05 -4.3883E-05  6.4530E-05  -42.846 
    11   11    0.1525    0.2033    0.0000   0.03389  4.3687E-05 -3.5666E-05  5.6397E-05  -39.228 
    12   12    0.1864    0.2033    0.0000   0.03389  3.0866E-05 -2.2574E-05  3.8240E-05  -36.180 
    13   13   -0.1864    0.1694    0.0000   0.03389  1.4924E-05  6.0558E-06  1.6106E-05   22.086 
    14   14   -0.1525    0.1694    0.0000   0.03389  2.1720E-05  8.7918E-06  2.3432E-05   22.037 
    15   15   -0.1186    0.1694    0.0000   0.03389  2.3829E-05  8.4390E-06  2.5279E-05   19.502 
    16   16   -0.0847    0.1694    0.0000   0.03389  2.6935E-05  5.5040E-06  2.7491E-05   11.549 
    17   17   -0.0508    0.1694    0.0000   0.03389  2.9191E-05 -7.2525E-08  2.9191E-05   -0.142 
    18   18   -0.0169    0.1694    0.0000   0.03389  3.0298E-05 -7.9779E-06  3.1330E-05  -14.752 
    19   19    0.0169    0.1694    0.0000   0.03389  3.0015E-05 -1.8183E-05  3.5093E-05  -31.207 
    20   20    0.0508    0.1694    0.0000   0.03389  2.8281E-05 -2.9311E-05  4.0730E-05  -46.025 
    21   21    0.0847    0.1694    0.0000   0.03389  2.6705E-05 -2.4721E-05  3.6391E-05  -42.791 
    22   22    0.1186    0.1694    0.0000   0.03389  2.2294E-05 -3.0488E-05  3.7770E-05  -53.825 
    23   23    0.1525    0.1694    0.0000   0.03389  1.5443E-05 -3.2007E-05  3.5538E-05  -64.244 
    24   24    0.1864    0.1694    0.0000   0.03389  7.7943E-06 -2.3595E-05  2.4849E-05  -71.719 
    25   25   -0.1864    0.1356    0.0000   0.03389  6.0881E-06  8.6750E-06  1.0598E-05   54.939 
    26   26   -0.1525    0.1356    0.0000   0.03389  1.5185E-05  1.3657E-05  2.0423E-05   41.967 
    27   27   -0.1186    0.1356    0.0000   0.03389  1.9316E-05  1.5497E-05  2.4764E-05   38.740 
    28   28   -0.0847    0.1356    0.0000   0.03389  2.2125E-05  1.4478E-05  2.6441E-05   33.200 
    29   29   -0.0508    0.1356    0.0000   0.03389  2.3820E-05  1.0203E-05  2.5913E-05   23.187 
    30   30   -0.0169    0.1356    0.0000   0.03389  2.4385E-05  2.5978E-06  2.4523E-05    6.081 
    31   31    0.0169    0.1356    0.0000   0.03389  2.3840E-05 -7.3603E-06  2.4951E-05  -17.157 
    32   32    0.0508    0.1356    0.0000   0.03389  2.2409E-05 -1.6646E-05  2.7915E-05  -36.607 
    33   33    0.0847    0.1356    0.0000   0.03389  1.9849E-05 -2.4740E-05  3.1718E-05  -51.259 
    34   34    0.1186    0.1356    0.0000   0.03389  1.6730E-05 -2.7400E-05  3.2104E-05  -58.591 
    35   35    0.1525    0.1356    0.0000   0.03389  1.2749E-05 -2.5576E-05  2.8577E-05  -63.505 
    36   36    0.1864    0.1356    0.0000   0.03389  9.2160E-06 -1.4663E-05  1.7319E-05  -57.850 
    37   37   -0.1864    0.1017    0.0000   0.03389  8.3558E-06  1.2519E-05  1.5051E-05   56.278 
    38   38   -0.1525    0.1017    0.0000   0.03389  1.5047E-05  2.0144E-05  2.5143E-05   53.242 
    39   39   -0.1186    0.1017    0.0000   0.03389  1.9001E-05  2.4446E-05  3.0962E-05   52.143 
    40   40   -0.0847    0.1017    0.0000   0.03389  2.1575E-05  2.5482E-05  3.3389E-05   49.746 
    41   41   -0.0508    0.1017    0.0000   0.03389  2.2924E-05  2.2080E-05  3.1828E-05   43.926 
    42   42   -0.0169    0.1017    0.0000   0.03389  2.3048E-05  1.3153E-05  2.6537E-05   29.712 
    43   43    0.0169    0.1017    0.0000   0.03389  2.1996E-05 -7.6623E-07  2.2010E-05   -1.995 
    44   44    0.0508    0.1017    0.0000   0.03389  1.9972E-05 -1.6219E-05  2.5728E-05  -39.080 
    45   45    0.0847    0.1017    0.0000   0.03389  1.7273E-05 -2.8117E-05  3.2999E-05  -58.436 
    46   46    0.1186    0.1017    0.0000   0.03389  1.4115E-05 -3.3223E-05  3.6097E-05  -66.982 
    47   47    0.1525    0.1017    0.0000   0.03389  1.0591E-05 -3.0801E-05  3.2571E-05  -71.024 
    48   48    0.1864    0.1017    0.0000   0.03389  6.7052E-06 -1.9772E-05  2.0878E-05  -71.267 
    49   49   -0.1864    0.0678    0.0000   0.03389  9.2575E-06  1.7102E-05  1.9447E-05   61.573 
    50   50   -0.1525    0.0678    0.0000   0.03389  1.5603E-05  2.8339E-05  3.2350E-05   61.164 
    51   51   -0.1186    0.0678    0.0000   0.03389  1.9529E-05  3.6300E-05  4.1220E-05   61.720 
    52   52   -0.0847    0.0678    0.0000   0.03389  2.2092E-05  4.0993E-05  4.6567E-05   61.679 
    53   53   -0.0508    0.0678    0.0000   0.03389  2.3343E-05  3.9984E-05  4.6299E-05   59.723 
    54   54   -0.0169    0.0678    0.0000   0.03389  2.3155E-05  2.9525E-05  3.7522E-05   51.894 
    55   55    0.0169    0.0678    0.0000   0.03389  2.1479E-05  7.6784E-06  2.2811E-05   19.671 
    56   56    0.0508    0.0678    0.0000   0.03389  1.8692E-05 -1.9396E-05  2.6937E-05  -46.059 
    57   57    0.0847    0.0678    0.0000   0.03389  1.5496E-05 -3.9457E-05  4.2391E-05  -68.559 
    58   58    0.1186    0.0678    0.0000   0.03389  1.2289E-05 -4.6297E-05  4.7901E-05  -75.135 
    59   59    0.1525    0.0678    0.0000   0.03389  9.0420E-06 -4.1542E-05  4.2515E-05  -77.721 
    60   60    0.1864    0.0678    0.0000   0.03389  5.4872E-06 -2.6577E-05  2.7137E-05  -78.334 
    61   61   -0.1864    0.0339    0.0000   0.03389  1.0066E-05  2.2139E-05  2.4320E-05   65.551 
    62   62   -0.1525    0.0339    0.0000   0.03389  1.6483E-05  3.7794E-05  4.1232E-05   66.437 
    63   63   -0.1186    0.0339    0.0000   0.03389  2.0596E-05  5.1036E-05  5.5035E-05   68.023 
    64   64   -0.0847    0.0339    0.0000   0.03389  2.3406E-05  6.2460E-05  6.6701E-05   69.457 
    65   65   -0.0508    0.0339    0.0000   0.03389  2.4892E-05  6.8488E-05  7.2871E-05   70.027 
    66   66   -0.0169    0.0339    0.0000   0.03389  2.4633E-05  6.0016E-05  6.4874E-05   67.685 
    67   67    0.0169    0.0339    0.0000   0.03389  2.2019E-05  2.3299E-05  3.2058E-05   46.617 
    68   68    0.0508    0.0339    0.0000   0.03389  1.7666E-05 -3.0922E-05  3.5613E-05  -60.260 
    69   69    0.0847    0.0339    0.0000   0.03389  1.3598E-05 -6.5901E-05  6.7289E-05  -78.341 
    70   70    0.1186    0.0339    0.0000   0.03389  1.0447E-05 -7.0759E-05  7.1526E-05  -81.602 
    71   71    0.1525    0.0339    0.0000   0.03389  7.6122E-06 -5.8756E-05  5.9247E-05  -82.618 
    72   72    0.1864    0.0339    0.0000   0.03389  4.4964E-06 -3.6134E-05  3.6413E-05  -82.907 
    73   73   -0.1864    0.0000    0.0000   0.03389  1.0827E-05  2.6957E-05  2.9050E-05   68.118 
    74   74   -0.1525    0.0000    0.0000   0.03389  1.7532E-05  4.7364E-05  5.0505E-05   69.687 
    75   75   -0.1186    0.0000    0.0000   0.03389  2.2011E-05  6.7307E-05  7.0815E-05   71.891 
    76   76   -0.0847    0.0000    0.0000   0.03389  2.5367E-05  8.9700E-05  9.3218E-05   74.209 
    77   77   -0.0508    0.0000    0.0000   0.03389  2.7691E-05  1.1290E-04  1.1625E-04   76.219 
    78   78   -0.0169    0.0000    0.0000   0.03389  2.8284E-05  1.2297E-04  1.2618E-04   77.047 
    79   79    0.0169    0.0000    0.0000   0.03389  2.4505E-05  6.9158E-05  7.3371E-05   70.489 
    80   80    0.0508    0.0000    0.0000   0.03389  1.5561E-05 -7.3451E-05  7.5081E-05  -78.038 
    81   81    0.0847    0.0000    0.0000   0.03389  1.0346E-05 -1.2551E-04  1.2594E-04  -85.288 
    82   82    0.1186    0.0000    0.0000   0.03389  8.0811E-06 -1.1175E-04  1.1204E-04  -85.864 
    83   83    0.1525    0.0000    0.0000   0.03389  6.1272E-06 -8.2253E-05  8.2481E-05  -85.740 
    84   84    0.1864    0.0000    0.0000   0.03389  3.5978E-06 -4.7520E-05  4.7656E-05  -85.670 
    85   85   -0.1864   -0.0339    0.0000   0.03389  1.1579E-05  3.0587E-05  3.2705E-05   69.266 
    86   86   -0.1525   -0.0339    0.0000   0.03389  1.8673E-05  5.5049E-05  5.8130E-05   71.263 
    87   87   -0.1186   -0.0339    0.0000   0.03389  2.3589E-05  8.1403E-05  8.4752E-05   73.839 
    88   88   -0.0847   -0.0339    0.0000   0.03389  2.7659E-05  1.1688E-04  1.2011E-04   76.687 
    89   89   -0.0508   -0.0339    0.0000   0.03389  3.1545E-05  1.7143E-04  1.7431E-04   79.573 
    90   90   -0.0169   -0.0339    0.0000   0.03389  3.5781E-05  2.5328E-04  2.5579E-04   81.959 
    91   91    0.0169   -0.0339    0.0000   0.03389  3.5769E-05  2.7843E-04  2.8071E-04   82.679 
    92   92    0.0508   -0.0339    0.0000   0.03389  5.4240E-06 -2.8003E-04  2.8008E-04  -88.890 
    93   93    0.0847   -0.0339    0.0000   0.03389  3.9540E-06 -2.5311E-04  2.5314E-04  -89.105 
    94   94    0.1186   -0.0339    0.0000   0.03389  5.2862E-06 -1.6749E-04  1.6757E-04  -88.192 
    95   95    0.1525   -0.0339    0.0000   0.03389  4.8128E-06 -1.0638E-04  1.0649E-04  -87.410 
    96   96    0.1864   -0.0339    0.0000   0.03389  2.8492E-06 -5.7604E-05  5.7674E-05  -87.168 
    97   97   -0.1864   -0.0678    0.0000   0.03389  1.2378E-05  3.2062E-05  3.4369E-05   68.891 
    98   98   -0.1525   -0.0678    0.0000   0.03389  1.9910E-05  5.8687E-05  6.1973E-05   71.260 
    99   99   -0.1186   -0.0678    0.0000   0.03389  2.5187E-05  8.8065E-05  9.1596E-05   74.039 
   100  100   -0.0847   -0.0678    0.0000   0.03389  2.9688E-05  1.3017E-04  1.3351E-04   77.152 
   101  101   -0.0508   -0.0678    0.0000   0.03389  3.4568E-05  2.0417E-04  2.0707E-04   80.390 
   102  102   -0.0169   -0.0678    0.0000   0.03389  4.3209E-05  3.7966E-04  3.8211E-04   83.507 
   103  103    0.0169   -0.0678    0.0000   0.03389  7.3016E-05  1.0159E-03  1.0186E-03   85.889 
   104  104    0.0508   -0.0678    0.0000   0.03389 -2.9833E-05 -1.0154E-03  1.0159E-03  -91.683 
   105  105    0.0847   -0.0678    0.0000   0.03389 -1.5425E-06 -3.7741E-04  3.7741E-04  -90.234 
   106  106    0.1186   -0.0678    0.0000   0.03389  4.0659E-06 -1.9813E-04  1.9817E-04  -88.824 
   107  107    0.1525   -0.0678    0.0000   0.03389  4.3665E-06 -1.1747E-04  1.1755E-04  -87.871 
